"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";
"9e89fc33-1135-49f9-a4bd-df034213af31";"Eet- en filmavond : &quot:River People&quot:";"Vrijdag 13 & 20 januari Eet- en filmavond: &quot:River People&quot: 19.00 aanvang Hollandse pot a 9,50 en 20.30 aanvang film a 5,00. Van tevoren aanmelden!   In River People volgt He Jianjun vissers aan de oever van de Gele rivier in de provincie Shanxi.&nbsp:Deels in documentaire vorm, deels als fictie, toont River People het traditionele leven. In River People draait het om de neven Baowa en Laba. Een oude oom, die iedereen het vak geleerd heeft, is bang voor de buitenwereld omdat zoveel familieleden daar onfortuinlijk waren. Hij wil niets weten van vertrek en heeft Baowa, die als enige na";"Vrijdag 13 & 20 januari Eet- en filmavond: &quot:River People&quot: 19.00 aanvang Hollandse pot a 9,50 en 20.30 aanvang film a 5,00. Van tevoren aanmelden!   In River People volgt He Jianjun vissers aan de oever van de Gele rivier in de provincie Shanxi.&nbsp:Deels in documentaire vorm, deels als fictie, toont River People het traditionele leven. In River People draait het om de neven Baowa en Laba. Een oude oom, die iedereen het vak geleerd heeft, is bang voor de buitenwereld omdat zoveel familieleden daar onfortuinlijk waren. Hij wil niets weten van vertrek en heeft Baowa, die als enige naar school gegaan is, verboden er ooit nog over te beginnen. Maar voor de jonge man ziet een boot eruit als een doodskist. 's Avonds leggen de schepen aan, starten de generatoren en dan kijkt iedereen naar een dvd. In de winter vallen de boten droog op de rivieroever. Wanneer Laba's ouders een grotere boot kopen, worden ze voor een onvermijdelijke keuze gezet.    &nbsp:  ";"vrijdag 13 januari 2012 t/m vrijdag 20 januari 2012 ma-do: gesloten vr: 19:00 - 23:00 uur za, zo: gesloten";"Varia";"2.3.18";"De Breek";"Oosthuizen";"Etersheimerbraakweg 5";"1474 MV";"52.580381";"5,022590";"http://www.debreek.com";"";"";"13/01/2012";"20/01/2012";"";
"9ec7ae46-bb4e-430f-a632-da74472356c9";"Zomertoer Noordhollands Dagblad";"Zondag 31 juli begint de vierde editie van de Zomertoer. Lezers kunnen veertien dagen achtereen wandelen met het Noordhollands Dagblad. Kris kras door de provincie. Van het diepste punt in Noord-Holland - min 6,64 meter onder NAP, in Etersheim - tot de vernieuwde Kattenberg in Heiloo. De etappes zijn maximaal 15 kilometer. Iedereen kan meedoen. De start is elke ochtend om half elf. Opgave hoeft niet. Geen inschrijfgeld, wel zelf brood, flesje drinken en een appel meenemen.&nbsp:De tocht duurt tot eind van de middag. De Zomertoer is meer dan wandelen. Elke etappe zijn er minstens drie tussensto";"Zondag 31 juli begint de vierde editie van de Zomertoer. Lezers kunnen veertien dagen achtereen wandelen met het Noordhollands Dagblad. Kris kras door de provincie. Van het diepste punt in Noord-Holland - min 6,64 meter onder NAP, in Etersheim - tot de vernieuwde Kattenberg in Heiloo. De etappes zijn maximaal 15 kilometer. Iedereen kan meedoen. De start is elke ochtend om half elf. Opgave hoeft niet. Geen inschrijfgeld, wel zelf brood, flesje drinken en een appel meenemen.&nbsp:De tocht duurt tot eind van de middag. De Zomertoer is meer dan wandelen. Elke etappe zijn er minstens drie tussenstops. Om wat te horen, om wat extra's te zien. Een van de stops van het rondje Etersheim, op 31 juli, is de kerk van Beets, de mooiste van de regio Waterland.  ";"zondag 31 juli 2011 t/m zondag 31 juli 2011 ma-zo: geopend";"Wandeltocht";"2.3.17";"Bezoekerscentrum de Breek";"Oosthuizen";"Etersheimerbraakweg 5";"1474 MV";"52.580381";"5,022590";"http://www.noordhollandsdagblad.nl";"";"";"31/07/2011";"31/07/2011";"";
"9ef0b9d5-c195-4635-a36d-5752f4e0965c";"Expositie ?Return to Paradise?";"Gezamenlijk exposeren Stewart Leiwakabessy en Eva Groeneweg hun werk met als thema ?Return to Paradise?.   Tijdens deze expositie zie je met name houten beelden, 3D-collages en fotografie.";"Gezamenlijk exposeren Stewart Leiwakabessy en Eva Groeneweg hun werk met als thema &lsquo:Return to Paradise&rsquo:. <br /> <br /> Tijdens deze expositie zie je met name houten beelden, 3D-collages en fotografie.<br /> Voor meer informatie zie website.";"zaterdag 2 juni 2012, 11:00 - 17:00 uur zondag 3 juni 2012, 11:00 - 17:00 uur";"Tentoonstelling";"2.3.14";"Het Weefhuis";"ZAANDIJK";"Lagedijk 39";"1544 BB";"52.474071";"4.813792";"http://www.hetweefhuis.nl/";"http://media.iamsterdam.com/ndtrc/Images/20120427/acb8e8b5-511a-4f4b-80de-aa304b2318b2.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120427/acb8e8b5-511a-4f4b-80de-aa304b2318b2.jpg";"";"";"02/06/2012,03/06/2012";
"9ef55720-cfc0-4003-874c-05a782f375f1";"Kermisoptocht 2012";"Op dinsdag 4 september is de 60ste Kermisoptocht in De Kwakel.";"Ruim 40 praalwagens gaan door het centrum van De Kwakel.";"dinsdag 4 september 2012, 09:15 uur";"Varia";"2.3.18";"Kermisoptocht 2012";"DE KWAKEL";"Kerklaan";"1424 BK";"52.238725";"4.793679";"http://www.polderfeest.nl/4-september-kermisoptocht/";"http://media.iamsterdam.com/ndtrc/Images/20120606/c99658cb-1ed3-41e7-a5ab-e0827e430265.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120606/c99658cb-1ed3-41e7-a5ab-e0827e430265.jpg";"";"";"04/09/2012";
"9f1b4cd7-eb46-4747-9cdc-44db76d8a058";"Het Roosvenster";" &quot:Inspirerende gedichten vol klank en kleur&quot: Een inspiratiemiddag over de gedichten van Ghagall Ingnatiushuis, Beulingstraat 11, Amsterdam Tel: 020-6798207  Voor info aanvang&nbsp: en entree : www.ingnatiushuis.nl&nbsp: of www.roosvenster.nl    &nbsp:  ";" &quot:Inspirerende gedichten vol klank en kleur&quot: Een inspiratiemiddag over de gedichten van Ghagall Ingnatiushuis, Beulingstraat 11, Amsterdam Tel: 020-6798207  Voor info aanvang&nbsp: en entree : www.ingnatiushuis.nl&nbsp: of www.roosvenster.nl    &nbsp:  ";"zaterdag 25 februari 2012 t/m zaterdag 25 februari 2012 ma-vr: gesloten za: 13:30 - 16:30 uur zo: gesloten";"Varia";"2.3.18";"Ingnatiushuis, Amsterdam";"Edam";"Standerdmolen 16";"1135 LS";"52.510219";"5,063765";"http://www.roosvenster.nl";"";"";"25/02/2012";"25/02/2012";"";
"9f3fed2c-a0d1-48d6-ba9e-bc6504d8595a";"Purmerend wenst elkaar''";"Purmerenders wensen elkaar tijdens deze openlucht nieuwjaarsreceptie elkaar een gelukkig nieuwjaar. Deze receptie wordt muzikaal afgesloten. ";"Purmerenders wensen elkaar tijdens deze openlucht nieuwjaarsreceptie elkaar een gelukkig nieuwjaar. Deze receptie wordt muzikaal afgesloten. ";"zondag 1 januari 2012 t/m zondag 1 januari 2012 ma-za: gesloten zo: 16:30 - 18:00 en 16:30 - 18:00 uur";"Varia";"2.3.18";"Koemarkt";"Purmerend";"";"";"51,963967";"5,872256";"";"";"";"01/01/2012";"01/01/2012";"";
"9f431622-9a51-441c-959e-ff4d9ea4a90c";"EK Lacrosse 2012 ";"Deze zomer wordt van 20 tot en met 30 juni 2012 de Europese Kampioenschap Lacrosse gehouden op de hockeyvelden van AH&amp:BC, Hurley en Pinoke in het sportpark van het Amsterdamse Bos, en het Olympisch Stadion.";"Lacrosse is de snelst groeiende sport wereldwijd en komt voor het eerst sinds de Olympische Spelen 1928 weer terug naar de plaats waar het als introductiesport werd ge&iuml:ntroduceerd. De openingsceremonie met de openingswedstrijd Nederland-Duitsland zal namelijk plaatsvinden in het Olympisch Stadion. Naast het EK vindt er ook een Lacrosse festival plaats waaraan ruim 50 lacrosseteams van over de hele wereld zullen deelnemen. <br /> <br /> Meer informatie over het sportevenement is te vinden op de website: www.ec12lacrosse.com.";"woensdag 20 juni 2012 t/m zaterdag 30 juni 2012 ma-zo: geopend";"Sportevenement";"2.3.13";"Bezoekerscentrum Amsterdamse Bos - De Molshoop";"AMSTELVEEN";"Bosbaanweg 5";"1182 DA";"52.325969";"4.839519";"http://www.ec12lacrosse.com/";"http://media.iamsterdam.com/ndtrc/Images/20120604/ed1b00dd-6cfb-4e36-9e2a-ced5b844122b.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120604/ed1b00dd-6cfb-4e36-9e2a-ced5b844122b.jpg";"20/06/2012";"30/06/2012";"";
"9f692741-1f61-4cc9-8154-34e53bf14eb0";"Veiling";" Vanaf 15.00 uur brengt de veilingmeester met behulp van de opsteker weer diverse bloemen en planten aan de man. De opbrengst is bestemd voor het onderhoud aan de tuin.   ";" Vanaf 15.00 uur brengt de veilingmeester met behulp van de opsteker weer diverse bloemen en planten aan de man. De opbrengst is bestemd voor het onderhoud aan de tuin.   ";"zaterdag 24 september 2011 t/m zaterdag 24 september 2011 ma-zo: geopend";"Varia";"2.3.18";"Historische Tuin";"Aalsmeer";"Uiterweg 32";"";"52.266460";"4.746738";"http://www.htaalsmeer.org";"http://media.iamsterdam.com/ndtrc/Images/20110502/04d7570d-c350-489f-a313-6e9cc5a946c9.jpg,http://media.iamsterdam.com/ndtrc/Images/20110502/9454e843-2b26-4b5c-b943-5d4d6a8684e2.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110502/04d7570d-c350-489f-a313-6e9cc5a946c9.jpg";"24/09/2011";"24/09/2011";"";
"9f7c5000-c62d-4278-8920-a3888dc60cc8";"Motordraaidag Zeehavenmuseum";"De laatste zaterdag van de maand draaien de oude scheepsmotoren weer. Het is altijd weer een speciaal gebeuren.Te zien zijn een draaiende Brons bj. 1921, een Industrie bj. 1934 een Kromhout gloeikop bj. 1915, een liggende Deutz 1948, een staande Deutz 1921, een Ruston bj. 1921, een Kubota bj 1960, een Bolnes bj. 1950Statisch te zien zijn een opengewerkte Kromhout 6 cil. bj. 1960. De motoren worden regelmatig gestart.    ";"De laatste zaterdag van de maand draaien de oude scheepsmotoren weer. Het is altijd weer een speciaal gebeuren.Te zien zijn een draaiende Brons bj. 1921, een Industrie bj. 1934 een Kromhout gloeikop bj. 1915, een liggende Deutz 1948, een staande Deutz 1921, een Ruston bj. 1921, een Kubota bj 1960, een Bolnes bj. 1950Statisch te zien zijn een opengewerkte Kromhout 6 cil. bj. 1960. De motoren worden regelmatig gestart.    ";"zaterdag 28 mei 2011 t/m zaterdag 28 mei 2011 ma-zo: geopend";"Open Dag";"2.3.11";"Zeehaven museum";"IJmuiden aan Zee";"Havenkade 55";"1973 AK";"52.457564";"4.598829";"http://www.zeehavenmuseum.nl";"";"";"28/05/2011";"28/05/2011";"";
"9fa8860a-d598-4465-8b65-1aaea5c0ca38";"Sinterklaas intocht";"Aankomst Sinterklaas in Oosthuizen Het is bijna zover: Zaterdag 12 november komt Sinterklaas weer naar Oosthuizen. De Burgemeester, muzikaal bijgestaan door de Zeevangsfanfare en de Stembandietjes, zal Sinterklaas en zijn Pieten rond 14.30 uur ontvangen bij de Kerkebrug. De intocht gaat daarna naar de sporthal waar Jan Klaasen, samen met zijn Katrijn, de kinderen tot en met ongeveer 7 jaar weer zal trakteren op een spannende voorstelling. Natuurlijk zijn ook Sinterklaas en zijn Pieten daarbij aanwezig. Voor de kinderen tot 11 jaar wordt er in het Cultureel Centrum met hulp van de Pieten een sp";"Aankomst Sinterklaas in Oosthuizen Het is bijna zover: Zaterdag 12 november komt Sinterklaas weer naar Oosthuizen. De Burgemeester, muzikaal bijgestaan door de Zeevangsfanfare en de Stembandietjes, zal Sinterklaas en zijn Pieten rond 14.30 uur ontvangen bij de Kerkebrug. De intocht gaat daarna naar de sporthal waar Jan Klaasen, samen met zijn Katrijn, de kinderen tot en met ongeveer 7 jaar weer zal trakteren op een spannende voorstelling. Natuurlijk zijn ook Sinterklaas en zijn Pieten daarbij aanwezig. Voor de kinderen tot 11 jaar wordt er in het Cultureel Centrum met hulp van de Pieten een spannende Bingo georganiseerd. Voor meer informatie www.sinterklaasoosthuizen.nl  ";"tot zaterdag 12 november 2011 ma-vr: gesloten za: 14:30 uur zo: gesloten";"Varia";"2.3.18";"Kerkebrug Oosthuizen";"Oosthuizen";"";"";"52.576651";"4.999343";"http://www.sinterklaasoosthuizen.nl";"http://media.iamsterdam.com/ndtrc/Images/20111108/5a378a5b-4ca7-44bb-93f9-08df1b2fb30b.jpg";"http://media.iamsterdam.com/ndtrc/Images/20111108/5a378a5b-4ca7-44bb-93f9-08df1b2fb30b.jpg";"12/11/2011";"12/11/2011";"";
"9fb4b3d9-735b-48fc-ad73-4be7ed51e9fe";"Vaarexcursies Poelboerderij";" Vaar mee en kom alles te weten over die fascinerende wereld van de weidevogels. De avontuurlijke tocht naar hun broedgebieden in Nederland. De paarvorming en territoriumafbakening met indrukwekkende baltsrituelen. De verrassing bestaat uit een zoektocht voor kinderen in het naast De Poelboerderij gelegen Veenweidepark De Trickel. Een zoektocht naar verstopte nesten met diverse soorten vogeleieren.   ";" Vaar mee en kom alles te weten over die fascinerende wereld van de weidevogels. De avontuurlijke tocht naar hun broedgebieden in Nederland. De paarvorming en territoriumafbakening met indrukwekkende baltsrituelen. De verrassing bestaat uit een zoektocht voor kinderen in het naast De Poelboerderij gelegen Veenweidepark De Trickel. Een zoektocht naar verstopte nesten met diverse soorten vogeleieren.   ";"maandag 25 april 2011 t/m maandag 25 april 2011 ma-zo: geopend";"Varia";"2.3.18";"Vertrek: bezoekerscentrum de Poelboerderij";"Wormer";"Veerdijk 106";"";"52.500549";"4.795614";"http://www.poelboerderij.nl";"";"";"25/04/2011";"25/04/2011";"";
"9fb53f53-c816-4ecb-9ba5-a0c5d831fa84";"Stadswandeling met gids door Oud Monnickendam";"Gratis stadswandeling met gids door Oud Monnickendam. (niet voor groepen) Vanaf 11 mei t/m 28 september 2012,verzamelen op vrijdag om 19.30uur bij de Speeltoren.   Wandeling voor groepen, ook in andere talen, mogelijk op ieder tijdstip gedurende het gehele jaar. Kosten &euro: 3,00 p.p. Min 6 personen.   ";"Gratis stadswandeling met gids door Oud Monnickendam. (niet voor groepen) Vanaf 11 mei t/m 28 september 2012,verzamelen op vrijdag om 19.30uur bij de Speeltoren.   Wandeling voor groepen, ook in andere talen, mogelijk op ieder tijdstip gedurende het gehele jaar. Kosten &euro: 3,00 p.p. Min 6 personen.   ";"vrijdag 24 augustus 2012 t/m vrijdag 24 augustus 2012 ma-do: gesloten vr: 19:30 uur za, zo: gesloten";"Wandeltocht";"2.3.17";"Oude stad. Verzamelen bij de Speeltoren";"Monnickendam";"";"";"52.455569";"5,039232";"http://www.oudmonnickendam.nl/";"http://media.iamsterdam.com/ndtrc/Images/20120118/d2dfb8a8-8c06-4e46-a6fb-89ec7896eeca.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120118/d2dfb8a8-8c06-4e46-a6fb-89ec7896eeca.jpg";"24/08/2012";"24/08/2012";"";
"9ffd651f-1a83-4897-b836-02253136b26c";"Ronde van Ilpendam";"Een wandel, hardloop, tourfiets en wieler-evenement van formaat! Door het mooie Waterlandse gebied en de fietsers nog een stukje verder. 4 loopafstanden en 5 fietsafstanden! Na afloop is het gezellig nazitten op het gezellige plein. Masseurs, EHBOers aanwezig. Natuurlijk is er ook wederom een goed doel dat we gaan sponsoren. Schrijf je in via de website (vanaf december &#39:12)   &amp:nbsp:  ";"Een wandel, hardloop, tourfiets en wieler-evenement van formaat! Door het mooie Waterlandse gebied en de fietsers nog een stukje verder. 4 loopafstanden en 5 fietsafstanden! Na afloop is het gezellig nazitten op het gezellige plein. Masseurs, EHBOers aanwezig. Natuurlijk is er ook wederom een goed doel dat we gaan sponsoren. Schrijf je in via de website (vanaf december '12)   &nbsp:  ";"zondag 19 mei 2013 t/m zondag 19 mei 2013 ma-za: gesloten zo: 08:00 - 18:00 uur";"Sportevenement";"2.3.13";"Plein aan de Noord";"Ilpendam";"De Noord 2";"";"52.463617";"4.951220";"http://www.rondevan.ilpendam.com";"";"";"19/05/2013";"19/05/2013";"";
"a00e9aea-a8f7-4c2b-939d-56f549a7f6a7";"Wedstrijd SC Telstar - AGOVV";"Deze wedstrijd vindt plaats in het TATA Steel Stadion.";"Voor een overzicht van het complete wedstrijdprogramma van SC Telstar kun je kijken op: www.sctelstar.nl";"vrijdag 18 januari 2013, 20:00 uur";"Sportevenement";"2.3.13";"TATA Steel Stadion";"VELSEN-ZUID";"Tolsduinerlaan 10a";"1981 EG";"52.454892";"4.633967";"http://www.sctelstar.nl/";"http://media.iamsterdam.com/ndtrc/Images/20120703/f52fa0fb-acd5-46c5-9f2c-b7b247a5eb6f.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120703/f52fa0fb-acd5-46c5-9f2c-b7b247a5eb6f.jpg";"";"";"18/01/2013";
"a02e3ca3-127e-415f-8278-58838a61dc89";"Mini-expositie Historische Vereniging";" Deze mini-expositie hoort bij de verzameling mini-exposities die op verschillende plekken te zien zijn in Koog aan de Zaan en Zaandijk, tentoongesteld door de Historische Vereniging Koog-Zaandijk. De Historische Vereniging Koog-Zaandijk heeft deze mini-exposities ingericht om te laten zien hoe het er vroeger op die plekken uitzag of welk historisch feit het vermelden waard is. Andere&nbsp:mini-exposities&nbsp:zijn te zien in: Raadhuisstraat,&nbsp:Station Koog-Zaandijk, Molenwerf, Goeman Borgiusstraat, Lagedijk.   ";" Deze mini-expositie hoort bij de verzameling mini-exposities die op verschillende plekken te zien zijn in Koog aan de Zaan en Zaandijk, tentoongesteld door de Historische Vereniging Koog-Zaandijk. De Historische Vereniging Koog-Zaandijk heeft deze mini-exposities ingericht om te laten zien hoe het er vroeger op die plekken uitzag of welk historisch feit het vermelden waard is. Andere&nbsp:mini-exposities&nbsp:zijn te zien in: Raadhuisstraat,&nbsp:Station Koog-Zaandijk, Molenwerf, Goeman Borgiusstraat, Lagedijk.   ";"tot zaterdag 31 december 2011 ma-zo: geopend";"Tentoonstelling";"2.3.14";"Lagedijk";"Koog aan de Zaan";"Lagedijk 37";"";"52.466911";"4.812737";"http://www.historischeverenigingkoogzaandijk.nl";"";"";"19/01/2011";"31/12/2011";"";
"a03ea2a4-16df-402e-8c48-0af501adf080";"Koninginnedag - Royal Jazzfestival";"Het is weer Koninginnedag! Zoals altijd vindt dan weer het Royal Jazz Festival plaats in het Zaantheater. In alle zalen van het Zaantheater én op een buitenpodium zijn de hele middag verschillende jazzformaties te beluisteren. De toegang voor het festival is gratis, de deur gaat open om 13.00 uur. ";"Het is weer Koninginnedag! Zoals altijd vindt dan weer het Royal Jazz Festival plaats in het Zaantheater. In alle zalen van het Zaantheater &eacute:n op een buitenpodium zijn de hele middag verschillende jazzformaties te beluisteren. De toegang voor het festival is gratis, de deur gaat open om 13.00 uur.&nbsp:<br /> <br /> Meer informatie en het programma zijn te vinden op www.zaantheater.nl";"maandag 30 april 2012, 13:00 uur";"Varia,Jazz of Wereldmuziek";"2.3.18,2.6.2";"Zaantheater";"ZAANDAM";"Nicolaasstraat";"1506 BB";"52.438515";"4.825107";"http://www.zaantheater.nl";"http://media.iamsterdam.com/ndtrc/Images/20120418/46ed62e9-5a7b-43a3-87ce-61a44782c0f7.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120418/46ed62e9-5a7b-43a3-87ce-61a44782c0f7.jpg";"";"";"30/04/2012";
"a044c35e-4766-4834-9e08-d4f1d22ea8f4";"Matsmarkt Purmerend";"Liefhebbers en verzamelaars van antiek, kunst, curiosa en boeken kunnen op donderdag 30 augustus hun hart ophalen tijdens de Matsmarkt! Op de Koemarkt in Purmerend staan zo&rsquo:n 175 kramen met antiek, tweedehands spulletjes, boeken en verzamelitems. Hier vindt u naast veel gezelligheid spullen van goede kwaliteit voor een mooi prijsje.   Kunt u niet genoeg krijgen van het rondneuzen op deze vlooienmarkt? Het blijft gelukkig niet bij &eacute:&eacute:n keer per jaar! Van mei tot en met oktober zijn de kraampjes iedere laatste donderdag van de maand op de Koemarkt te vinden.   ";"Liefhebbers en verzamelaars van antiek, kunst, curiosa en boeken kunnen op donderdag 30 augustus hun hart ophalen tijdens de Matsmarkt! Op de Koemarkt in Purmerend staan zo&rsquo:n 175 kramen met antiek, tweedehands spulletjes, boeken en verzamelitems. Hier vindt u naast veel gezelligheid spullen van goede kwaliteit voor een mooi prijsje.   Kunt u niet genoeg krijgen van het rondneuzen op deze vlooienmarkt? Het blijft gelukkig niet bij &eacute:&eacute:n keer per jaar! Van mei tot en met oktober zijn de kraampjes iedere laatste donderdag van de maand op de Koemarkt te vinden.   ";"donderdag 30 augustus 2012 t/m donderdag 30 augustus 2012 ma-wo: gesloten do: 09:00 - 17:00 uur vr-zo: gesloten";"Markt";"2.3.10";"Koemarkt";"Purmerend";"";"";"51,963967";"5,872256";"http://www.purmerend.nl";"http://media.iamsterdam.com/ndtrc/Images/20120308/d47f0cc1-1eaa-4a16-8a01-d100ee6b978c.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120308/d47f0cc1-1eaa-4a16-8a01-d100ee6b978c.jpg";"30/08/2012";"30/08/2012";"";
